timestamp      ,X         ,Y        ,phi      ,v_x      ,v_y      ,r        ,T        ,delta    ,dT       ,ddelta
1678704581.362 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.372 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.382 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.392 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.402 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.412 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.422 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.432 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.443 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.452 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.462 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.472 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.482 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.492 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.502 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.512 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.522 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.532 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.542 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.552 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.562 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.572 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.582 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.592 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.602 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.612 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.622 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.632 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.642 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.652 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.662 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.672 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.682 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.692 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.702 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.712 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.722 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.732 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.742 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.752 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.762 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.772 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.782 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.792 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.802 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.813 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.822 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.833 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.842 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.852 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.862 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.872 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.882 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.25672  ,0.00126  ,4.00000  ,0.00000
1678704581.892 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.25672  ,0.00126  ,4.00000  ,0.00000
1678704581.902 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.25672  ,0.00126  ,4.00000  ,0.00000
1678704581.912 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.25672  ,0.00126  ,4.00000  ,0.00000
1678704581.922 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.25672  ,0.00126  ,4.00000  ,0.00000
1678704581.932 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.45265  ,0.09708  ,4.00000  ,0.00768
1678704581.942 ,0.00465   , 0.00020 ,1.57083  ,-0.00001 ,0.00156  ,-0.00000 ,0.45265  ,0.09708  ,4.00000  ,0.00768
1678704581.952 ,0.00465   , 0.00020 ,1.57083  ,-0.00001 ,0.00156  ,-0.00000 ,0.45265  ,0.09708  ,4.00000  ,0.00768
1678704581.962 ,0.00473   , 0.00021 ,1.57086  ,0.00141  ,-0.00304 ,0.00162  ,0.45265  ,0.09708  ,4.00000  ,0.00768
1678704581.973 ,0.00473   , 0.00021 ,1.57086  ,0.00141  ,-0.00304 ,0.00162  ,0.45265  ,0.09708  ,4.00000  ,0.00768
1678704581.982 ,0.00473   , 0.00021 ,1.57086  ,0.00141  ,-0.00304 ,0.00162  ,0.63042  ,0.02153  ,4.00000  ,-0.09798
1678704581.993 ,0.00473   , 0.00021 ,1.57086  ,0.00141  ,-0.00304 ,0.00162  ,0.63042  ,0.02153  ,4.00000  ,-0.09798
1678704582.002 ,0.00451   , 0.00543 ,1.57105  ,0.25642  ,0.01040  ,0.00979  ,0.63042  ,0.02153  ,4.00000  ,-0.09798
1678704582.012 ,0.00447   , 0.01280 ,1.56999  ,0.38454  ,0.00373  ,-0.04498 ,0.63042  ,0.02153  ,4.00000  ,-0.09798
1678704582.022 ,0.00447   , 0.01280 ,1.56999  ,0.38454  ,0.00373  ,-0.04498 ,0.63042  ,0.02153  ,4.00000  ,-0.09798
1678704582.032 ,0.00406   , 0.02725 ,1.56939  ,0.60548  ,0.01751  ,-0.02666 ,0.81994  ,0.04302  ,4.00000  ,-0.51297
1678704582.042 ,0.00406   , 0.02725 ,1.56939  ,0.60548  ,0.01751  ,-0.02666 ,0.81994  ,0.04302  ,4.00000  ,-0.51297
1678704582.052 ,0.00406   , 0.02725 ,1.56939  ,0.60548  ,0.01751  ,-0.02666 ,0.81994  ,0.04302  ,4.00000  ,-0.51297
